Title,Name,Review text
"Redmi A2 Plus , 3GB Ram 4GB Rom , 6.5 Inches IPS Display , 5000 mAh - Battery",ahuddin,Product quality is good.
"Redmi A2 Plus , 3GB Ram 4GB Rom , 6.5 Inches IPS Display , 5000 mAh - Battery",74144411 M.,received in good condition. genuine item.
"Redmi A2 Plus , 3GB Ram 4GB Rom , 6.5 Inches IPS Display , 5000 mAh - Battery",ahuddin,Product quality is good.
"Redmi A2 Plus , 3GB Ram 4GB Rom , 6.5 Inches IPS Display , 5000 mAh - Battery",74144411 M.,received in good condition. genuine item.
"Redmi A2 Plus , 3GB Ram 4GB Rom , 6.5 Inches IPS Display , 5000 mAh - Battery",ahuddin,Product quality is good.
"Redmi A2 Plus , 3GB Ram 4GB Rom , 6.5 Inches IPS Display , 5000 mAh - Battery",74144411 M.,received in good condition. genuine item.
"Redmi A2 Plus , 3GB Ram 4GB Rom , 6.5 Inches IPS Display , 5000 mAh - Battery",ahuddin,Product quality is good.
"Redmi A2 Plus , 3GB Ram 4GB Rom , 6.5 Inches IPS Display , 5000 mAh - Battery",74144411 M.,received in good condition. genuine item.
"Redmi A2 Plus , 3GB Ram 4GB Rom , 6.5 Inches IPS Display , 5000 mAh - Battery",ahuddin,Product quality is good.
Infinix Smart 7 || 4GB + 3GB Ram 64GB Rom || 6.6 Inches HD + Sunlight Display || 5000 mAh- Fast charging 10W,yab A.,Good thing for me.
Infinix Smart 7 || 4GB + 3GB Ram 64GB Rom || 6.6 Inches HD + Sunlight Display || 5000 mAh- Fast charging 10W,harat A.,"Both Aala cell phone hey. 3rd set purchase from same vendor, vendor b boht coaprative hey, delivery very fast.thanks to Daraz"
Infinix Smart 7 || 4GB + 3GB Ram 64GB Rom || 6.6 Inches HD + Sunlight Display || 5000 mAh- Fast charging 10W,harat A.,"very good Mobile 2nd set purchase from same seller, very good seller, thanks to draz"
Infinix Smart 7 || 4GB + 3GB Ram 64GB Rom || 6.6 Inches HD + Sunlight Display || 5000 mAh- Fast charging 10W,harat A.,"very good Mobile 2nd set purchase from same seller, very good seller, thanks to draz"
Infinix Smart 7 || 4GB + 3GB Ram 64GB Rom || 6.6 Inches HD + Sunlight Display || 5000 mAh- Fast charging 10W,yab A.,Good thing for me.
Infinix Smart 7 || 4GB + 3GB Ram 64GB Rom || 6.6 Inches HD + Sunlight Display || 5000 mAh- Fast charging 10W,harat A.,"Asha Cell phone hey, Seller b asha 👋👋👋😊😊😊 thanks to Daraz and Seller"
Infinix Smart 7 || 4GB + 3GB Ram 64GB Rom || 6.6 Inches HD + Sunlight Display || 5000 mAh- Fast charging 10W,harat A.,"Both Asha Mobile hey , seller b Asha hey Thanks Draz"
Infinix Smart 7 || 4GB + 3GB Ram 64GB Rom || 6.6 Inches HD + Sunlight Display || 5000 mAh- Fast charging 10W,ammad A.,Alhamdulillah Great Experience with Daraz 😍 Everything is Perfect 👍 very fast delivery 🚚 with in 48 hours placing oder am really very inspire with your services 👍
Infinix Smart 7 || 4GB + 3GB Ram 64GB Rom || 6.6 Inches HD + Sunlight Display || 5000 mAh- Fast charging 10W,harat A.,"very nice phone, thanks to seller and Daraz"
Infinix Smart 7 || 4GB + 3GB Ram 64GB Rom || 6.6 Inches HD + Sunlight Display || 5000 mAh- Fast charging 10W,eqa H.,"Delivery is the bestest, got it in 3 days however when I initially placed the order it gave me the estimate of 10 days. HIGHLY SATISFIED WITH THE SERVICE, product and rates too."
Infinix Smart 7 || 4GB + 3GB Ram 64GB Rom || 6.6 Inches HD + Sunlight Display || 5000 mAh- Fast charging 10W,rat A.,"Super Thinks !Daraz and Seller, me buht khosh Ho? Zabardast acha mobail hay! Sary gar family pasand Kia hay. Sorry, Foto can not shear I am ander plaats. Shukria"
Infinix Smart 7 || 4GB + 3GB Ram 64GB Rom || 6.6 Inches HD + Sunlight Display || 5000 mAh- Fast charging 10W,an Q.,"It was awesome, the price is slightly high comparative to market price"
Infinix Smart 7 || 4GB + 3GB Ram 64GB Rom || 6.6 Inches HD + Sunlight Display || 5000 mAh- Fast charging 10W,ni J.,Buhat achy seller he nice I impressed sir good dilivery good mobile❣️
Infinix Smart 7 || 4GB + 3GB Ram 64GB Rom || 6.6 Inches HD + Sunlight Display || 5000 mAh- Fast charging 10W,*2,Original product with excellent packaging. Delivered before the expected date.
Infinix Smart 7 || 4GB + 3GB Ram 64GB Rom || 6.6 Inches HD + Sunlight Display || 5000 mAh- Fast charging 10W,*3,Good service and thanks to rider for support me.
Infinix Smart 7 || 4GB + 3GB Ram 64GB Rom || 6.6 Inches HD + Sunlight Display || 5000 mAh- Fast charging 10W,ni J.,Buhat achy seller he nice I impressed sir good dilivery good mobile❣️
Infinix Smart 7 || 4GB + 3GB Ram 64GB Rom || 6.6 Inches HD + Sunlight Display || 5000 mAh- Fast charging 10W,*2,Original product with excellent packaging. Delivered before the expected date.
Infinix Smart 7 || 4GB + 3GB Ram 64GB Rom || 6.6 Inches HD + Sunlight Display || 5000 mAh- Fast charging 10W,*3,Good service and thanks to rider for support me.
Infinix Smart 7 || 4GB + 3GB Ram 64GB Rom || 6.6 Inches HD + Sunlight Display || 5000 mAh- Fast charging 10W,ni J.,Buhat achy seller he nice I impressed sir good dilivery good mobile❣️
Infinix Smart 7 || 4GB + 3GB Ram 64GB Rom || 6.6 Inches HD + Sunlight Display || 5000 mAh- Fast charging 10W,*2,Original product with excellent packaging. Delivered before the expected date.
Infinix Smart 7 || 4GB + 3GB Ram 64GB Rom || 6.6 Inches HD + Sunlight Display || 5000 mAh- Fast charging 10W,*3,Good service and thanks to rider for support me.
Infinix Smart 7 || 4GB + 3GB Ram 64GB Rom || 6.6 Inches HD + Sunlight Display || 5000 mAh- Fast charging 10W,ni J.,Buhat achy seller he nice I impressed sir good dilivery good mobile❣️
Infinix Smart 7 || 4GB + 3GB Ram 64GB Rom || 6.6 Inches HD + Sunlight Display || 5000 mAh- Fast charging 10W,*2,Original product with excellent packaging. Delivered before the expected date.
Infinix Smart 7 || 4GB + 3GB Ram 64GB Rom || 6.6 Inches HD + Sunlight Display || 5000 mAh- Fast charging 10W,*3,Good service and thanks to rider for support me.
Infinix Smart 7 || 4GB + 3GB Ram 64GB Rom || 6.6 Inches HD + Sunlight Display || 5000 mAh- Fast charging 10W,ni J.,Buhat achy seller he nice I impressed sir good dilivery good mobile❣️
Infinix Smart 7 || 4GB + 3GB Ram 64GB Rom || 6.6 Inches HD + Sunlight Display || 5000 mAh- Fast charging 10W,*2,Original product with excellent packaging. Delivered before the expected date.
Infinix Smart 7 || 4GB + 3GB Ram 64GB Rom || 6.6 Inches HD + Sunlight Display || 5000 mAh- Fast charging 10W,*3,Good service and thanks to rider for support me.
"Tecno Spark 10C , 4GB + 4GB Ram 128GB Rom , 6.6 Inches IPS Display 90Hz , 5000 mAh- Fast battery 18W wired",essagar,mashallah bohat pyara mobile phone hai charj 5.0 zabadat hai
"Tecno Spark 10C , 4GB + 4GB Ram 128GB Rom , 6.6 Inches IPS Display 90Hz , 5000 mAh- Fast battery 18W wired",iha A.,very amazing product 👏😄
"Tecno Spark 10C , 4GB + 4GB Ram 128GB Rom , 6.6 Inches IPS Display 90Hz , 5000 mAh- Fast battery 18W wired",aid I.,received very nice
"Tecno Spark Go 2023 , 4GB RAM 64GB ROM , Back Camera 13 MP , Fingersensor , 5000mAh Battery",ammad T.,excellent product. recieved within a week.. thank you Daraz and Seller
"Tecno Spark Go 2023 , 4GB RAM 64GB ROM , Back Camera 13 MP , Fingersensor , 5000mAh Battery",aib J.,Delivery in 2 days & remarks 10/10
"Tecno Spark Go 2023 , 4GB RAM 64GB ROM , Back Camera 13 MP , Fingersensor , 5000mAh Battery",an R.,I greet such honest trader because of delivery at time and geniune product.Infinite thanks.May Allah you live long and progress by leaps and bounds.
"Tecno Spark Go 2023 , 4GB RAM 64GB ROM , Back Camera 13 MP , Fingersensor , 5000mAh Battery",*.,Good seller best products sell number 1 quality Good bless you
"Tecno Spark Go 2023 , 4GB RAM 64GB ROM , Back Camera 13 MP , Fingersensor , 5000mAh Battery",st,product quality is so good 👍🏻 highly recommend 🥰
"Tecno Spark Go 2023 , 4GB RAM 64GB ROM , Back Camera 13 MP , Fingersensor , 5000mAh Battery",hbaz K.,fast delivery and complete pack order
"Tecno Spark Go 2023 , 4GB RAM 64GB ROM , Back Camera 13 MP , Fingersensor , 5000mAh Battery",air A.,good Srves
"Infinix Note 30 RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 64 MP + 2 MP + AI Cam Battery Type Li-Po 5000 mAh, non-removable",an A.,"السلامُ علیکم, I received original Mobile with fast delivery, Packing achi thi, bubble wrapped, Thanks to seller and very thankful to DARAZ. purchase with a good discount in 11.11. BOHAT ACHA MOBILE HY, Jo colour bola tha wo hi aya hy with all accessories, like pouch, protective glass, charger C-type, and data cable, sim ejector pin, warranty Card."
"Infinix Note 30 RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 64 MP + 2 MP + AI Cam Battery Type Li-Po 5000 mAh, non-removable",za K.,Excellent product. Same as shown in add. Fastest delivery ever. Highly recommended this seller.
"Infinix Note 30 RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 64 MP + 2 MP + AI Cam Battery Type Li-Po 5000 mAh, non-removable",ed I.,"Thank you, same as shown in the picture and fast delivery. Honest buyer recommended."
"Infinix Note 30 RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 64 MP + 2 MP + AI Cam Battery Type Li-Po 5000 mAh, non-removable",ik A.,Fast Delivery ❤️ cooperative seller ❤️ bht achi packging mein mila bht shukriya i like this store recommended
"Infinix Note 30 RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 64 MP + 2 MP + AI Cam Battery Type Li-Po 5000 mAh, non-removable",eel C.,"Superb service, extremely reliable, highly recommended.... Of any body want to buy a mobile do trust and free from all tension. Only Alsaeed Communication can gave me all the things together, Quality service, quality product, quality packing, quality discount and quality delivery. Thanks this store .."
"Infinix Note 30 RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 64 MP + 2 MP + AI Cam Battery Type Li-Po 5000 mAh, non-removable",I.,"The seller was very cooperative. Also, mobile phone is good and value for money. I am satisfied with it's performance."
"Infinix Note 30 RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 64 MP + 2 MP + AI Cam Battery Type Li-Po 5000 mAh, non-removable",san,"I recently purchased a mobile from ALSAEED COMMUNICATION, and I'm quite satisfied with my purchase. The product arrived in good condition, and it meets my expectations. Overall, a great shopping experience."
"Infinix Note 30 RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 64 MP + 2 MP + AI Cam Battery Type Li-Po 5000 mAh, non-removable",*3,Alhamdulillah for my decision for this wonderful device thankyou AlSaeed Communication for timely delivered to me.
"Infinix Note 30 RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 64 MP + 2 MP + AI Cam Battery Type Li-Po 5000 mAh, non-removable",haNazir,genuine product thanks seller for this amazing product
"Infinix Note 30 RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 64 MP + 2 MP + AI Cam Battery Type Li-Po 5000 mAh, non-removable",zer A.,Excellent service and fast delivery. also got it at the right price.
"Infinix Note 30 RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 64 MP + 2 MP + AI Cam Battery Type Li-Po 5000 mAh, non-removable",*5,5 star for service and delivery of original and genuine product .same as described in add.thanks.
"Infinix Note 30 RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 64 MP + 2 MP + AI Cam Battery Type Li-Po 5000 mAh, non-removable",a E.,Delivery was fast. Original product. Thanks
"Infinix Note 30 RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 64 MP + 2 MP + AI Cam Battery Type Li-Po 5000 mAh, non-removable",el N.,Excellent Geniun Product and very good service
"Infinix Note 30 RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 64 MP + 2 MP + AI Cam Battery Type Li-Po 5000 mAh, non-removable",eer U.,as per my chooses color black not received but over all delivery in time and received fine found Satisfactory.
"Infinix Note 30 RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 64 MP + 2 MP + AI Cam Battery Type Li-Po 5000 mAh, non-removable",ba R.,I received what I order highly recommended 🫰
"Infinix Note 30 RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 64 MP + 2 MP + AI Cam Battery Type Li-Po 5000 mAh, non-removable",el N.,Excellent Geniun Product and very good service
"Infinix Note 30 RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 64 MP + 2 MP + AI Cam Battery Type Li-Po 5000 mAh, non-removable",eer U.,as per my chooses color black not received but over all delivery in time and received fine found Satisfactory.
"Infinix Note 30 RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 64 MP + 2 MP + AI Cam Battery Type Li-Po 5000 mAh, non-removable",ba R.,I received what I order highly recommended 🫰
"Infinix Note 30 RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 64 MP + 2 MP + AI Cam Battery Type Li-Po 5000 mAh, non-removable",el N.,Excellent Geniun Product and very good service
"Infinix Note 30 RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 64 MP + 2 MP + AI Cam Battery Type Li-Po 5000 mAh, non-removable",eer U.,as per my chooses color black not received but over all delivery in time and received fine found Satisfactory.
"Infinix Note 30 RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 64 MP + 2 MP + AI Cam Battery Type Li-Po 5000 mAh, non-removable",ba R.,I received what I order highly recommended 🫰
"Infinix Note 30 RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 64 MP + 2 MP + AI Cam Battery Type Li-Po 5000 mAh, non-removable",el N.,Excellent Geniun Product and very good service
"Infinix Note 30 RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 64 MP + 2 MP + AI Cam Battery Type Li-Po 5000 mAh, non-removable",eer U.,as per my chooses color black not received but over all delivery in time and received fine found Satisfactory.
"Infinix Note 30 RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 64 MP + 2 MP + AI Cam Battery Type Li-Po 5000 mAh, non-removable",ba R.,I received what I order highly recommended 🫰
"Infinix Note 30 RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 64 MP + 2 MP + AI Cam Battery Type Li-Po 5000 mAh, non-removable",el N.,Excellent Geniun Product and very good service
"Infinix Note 30 RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 64 MP + 2 MP + AI Cam Battery Type Li-Po 5000 mAh, non-removable",eer U.,as per my chooses color black not received but over all delivery in time and received fine found Satisfactory.
"Infinix Note 30 RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 64 MP + 2 MP + AI Cam Battery Type Li-Po 5000 mAh, non-removable",ba R.,I received what I order highly recommended 🫰
Infinix Note 30 Pro - 6.67 Inch Display - 8GB + 8GB RAM - 256GB ROM,ammad I.,#11.11 lush phone hai
Infinix Note 30 Pro - 6.67 Inch Display - 8GB + 8GB RAM - 256GB ROM,*1,good
Infinix Note 30 Pro - 6.67 Inch Display - 8GB + 8GB RAM - 256GB ROM,ammad I.,#11.11 lush phone hai
Infinix Note 30 Pro - 6.67 Inch Display - 8GB + 8GB RAM - 256GB ROM,*1,good
Infinix Note 30 Pro - 6.67 Inch Display - 8GB + 8GB RAM - 256GB ROM,ammad I.,#11.11 lush phone hai
Infinix Note 30 Pro - 6.67 Inch Display - 8GB + 8GB RAM - 256GB ROM,*1,good
Infinix Note 30 Pro - 6.67 Inch Display - 8GB + 8GB RAM - 256GB ROM,ammad I.,#11.11 lush phone hai
Infinix Note 30 Pro - 6.67 Inch Display - 8GB + 8GB RAM - 256GB ROM,*1,good
Infinix Note 30 Pro - 6.67 Inch Display - 8GB + 8GB RAM - 256GB ROM,ammad I.,#11.11 lush phone hai
Infinix Note 30 Pro - 6.67 Inch Display - 8GB + 8GB RAM - 256GB ROM,*1,good
Original Vivo Y85 with Box & Charger - Dual Sim Approved - Vivo Y85a - 4GB RAM Mobile - Snapdragon Mobile, H.,Mobile phone kamal ka. tha bilkul ok piece tha.
Original Vivo Y85 with Box & Charger - Dual Sim Approved - Vivo Y85a - 4GB RAM Mobile - Snapdragon Mobile,za K.,bhot hi acha ha atna price ma acha hi atya ha
Original Vivo Y85 with Box & Charger - Dual Sim Approved - Vivo Y85a - 4GB RAM Mobile - Snapdragon Mobile,****239,your service was good and mobile was also good but it Battary low fast. And battery time is not good.thx
Infinix Hot 30 || 8GB Ram 128GB Rom || 5000mAh Battery,f N.,genuine product with huge discount at Daraz 11.11 offer
Infinix Hot 30 || 8GB Ram 128GB Rom || 5000mAh Battery,f N.,genuine product with huge discount at Daraz 11.11 offer
Infinix Hot 30 || 8GB Ram 128GB Rom || 5000mAh Battery,f N.,genuine product with huge discount at Daraz 11.11 offer
Infinix Hot 30 || 8GB Ram 128GB Rom || 5000mAh Battery,f N.,genuine product with huge discount at Daraz 11.11 offer
Infinix Hot 30 || 8GB Ram 128GB Rom || 5000mAh Battery,f N.,genuine product with huge discount at Daraz 11.11 offer
Redmi Note 12 || 8GB Ram 256GB Rom || 5000mAh Battery,*0,Excellent product
Redmi Note 12 || 8GB Ram 256GB Rom || 5000mAh Battery,em I.,phone received but it's repacked and there is no warranty card inside the box. The response from seller is very pathetic as well.
Redmi Note 12 || 8GB Ram 256GB Rom || 5000mAh Battery,*6,"Phone arrived on time & undamaged parcel. Product is as described, and PTA approved."
Redmi Note 12 || 8GB Ram 256GB Rom || 5000mAh Battery,em I.,phone received but it's repacked and there is no warranty card inside the box. The response from seller is very pathetic as well.
Tecno Camon 20 - 8GB+8GB Ram 256GB Rom - 5000mAh Battery - In Display Fingerprint,ammad A.,"Excellent service, quickest delivery with in 36 hours and fabulous product with safe packing"
Tecno Camon 20 - 8GB+8GB Ram 256GB Rom - 5000mAh Battery - In Display Fingerprint,r,Mobile bht acha hai orignal hai use mein bht he acha hai camre ka result bht kaml hai or darz ny packing bht achi ki the
Tecno Camon 20 - 8GB+8GB Ram 256GB Rom - 5000mAh Battery - In Display Fingerprint,fraz A.,"Value of money, Genuine product,"
Tecno Camon 20 - 8GB+8GB Ram 256GB Rom - 5000mAh Battery - In Display Fingerprint,fraz A.,"Value of money, Genuine product,"
Tecno Camon 20 - 8GB+8GB Ram 256GB Rom - 5000mAh Battery - In Display Fingerprint,fraz A.,"Value of money, Genuine product,"
Tecno Camon 20 - 8GB+8GB Ram 256GB Rom - 5000mAh Battery - In Display Fingerprint,fraz A.,"Value of money, Genuine product,"
Tecno Camon 20 - 8GB+8GB Ram 256GB Rom - 5000mAh Battery - In Display Fingerprint,fraz A.,"Value of money, Genuine product,"
Tecno Camon 20 - 8GB+8GB Ram 256GB Rom - 5000mAh Battery - In Display Fingerprint,fraz A.,"Value of money, Genuine product,"
"Itel S23 , 8GB RAM 256GB ROM , 50 MP Main Camera , Fingerprint , 5000mAh Battery",af H.,دراز زبردست ڈسکاؤنٹ ہے موبائل دے رہا ہے وہی موبائل بھیجی جس کا آرڈر دیا
"Itel S23 , 8GB RAM 256GB ROM , 50 MP Main Camera , Fingerprint , 5000mAh Battery",ad H.,"I order white color but seller sent me black color, I told him white color I want otherwise cancel my order.."
"Itel S23 , 8GB RAM 256GB ROM , 50 MP Main Camera , Fingerprint , 5000mAh Battery",af H.,دراز زبردست ڈسکاؤنٹ ہے موبائل دے رہا ہے وہی موبائل بھیجی جس کا آرڈر دیا
"Itel S23 , 8GB RAM 256GB ROM , 50 MP Main Camera , Fingerprint , 5000mAh Battery",ad H.,"I order white color but seller sent me black color, I told him white color I want otherwise cancel my order.."
"Itel S23 , 8GB RAM 256GB ROM , 50 MP Main Camera , Fingerprint , 5000mAh Battery",af H.,دراز زبردست ڈسکاؤنٹ ہے موبائل دے رہا ہے وہی موبائل بھیجی جس کا آرڈر دیا
"Itel S23 , 8GB RAM 256GB ROM , 50 MP Main Camera , Fingerprint , 5000mAh Battery",ad H.,"I order white color but seller sent me black color, I told him white color I want otherwise cancel my order.."
"Itel S23 , 8GB RAM 256GB ROM , 50 MP Main Camera , Fingerprint , 5000mAh Battery",af H.,دراز زبردست ڈسکاؤنٹ ہے موبائل دے رہا ہے وہی موبائل بھیجی جس کا آرڈر دیا
"Itel S23 , 8GB RAM 256GB ROM , 50 MP Main Camera , Fingerprint , 5000mAh Battery",ad H.,"I order white color but seller sent me black color, I told him white color I want otherwise cancel my order.."
"Itel S23 , 8GB RAM 256GB ROM , 50 MP Main Camera , Fingerprint , 5000mAh Battery",af H.,دراز زبردست ڈسکاؤنٹ ہے موبائل دے رہا ہے وہی موبائل بھیجی جس کا آرڈر دیا
"Itel S23 , 8GB RAM 256GB ROM , 50 MP Main Camera , Fingerprint , 5000mAh Battery",ad H.,"I order white color but seller sent me black color, I told him white color I want otherwise cancel my order.."
Tecno Spark 10 Pro || 8GB Ram 128GB Rom || 5000mAh Battery,*3,Very thankful Daraz and seller product recive original and same as pics Thanks
Tecno Spark 10 Pro || 8GB Ram 128GB Rom || 5000mAh Battery,as B.,Good product in this price. very sleek and smart design
Tecno Spark 10 Pro || 8GB Ram 128GB Rom || 5000mAh Battery,eed K.,I ordered White color phone and paid upfront to daraz and then the seller sent this black color cz white was not available with him. Extremely bad on part of the seller.
Tecno Spark 10 Pro || 8GB Ram 128GB Rom || 5000mAh Battery,A-asad,Nice fast delive.ry.#Daraz (🫡❤️✌️)@Daraz
Tecno Spark 10 Pro || 8GB Ram 128GB Rom || 5000mAh Battery,eed K.,I ordered White color phone and paid upfront to daraz and then the seller sent this black color cz white was not available with him. Extremely bad on part of the seller.
Samsung Galaxy A54 5G || 8GB+8GB Ram 256GB Rom || 5000mAh Battey,ullah Z.,"Genuine product, company sealed. I recommend this seller"
Samsung Galaxy A54 5G || 8GB+8GB Ram 256GB Rom || 5000mAh Battey,ullah Z.,"Genuine product, company sealed. I recommend this seller"
Samsung Galaxy A54 5G || 8GB+8GB Ram 256GB Rom || 5000mAh Battey,ullah Z.,"Genuine product, company sealed. I recommend this seller"
Samsung Galaxy A54 5G || 8GB+8GB Ram 256GB Rom || 5000mAh Battey,ullah Z.,"Genuine product, company sealed. I recommend this seller"
Samsung Galaxy A54 5G || 8GB+8GB Ram 256GB Rom || 5000mAh Battey,ullah Z.,"Genuine product, company sealed. I recommend this seller"
Samsung Galaxy A54 5G || 8GB+8GB Ram 256GB Rom || 5000mAh Battey,ullah Z.,"Genuine product, company sealed. I recommend this seller"
Redmi Note 12 Pro - 8GB Ram 256GB Rom - 5000mAh Battery,*.,"#11.11 Phone received on 4th day. Package was roughly handled. Very ordinary packing by seller even after repeated requests, he just wrapped it and sent. Leopard is always poor, box edges have become rounded due to mishandling. Luckily phone is safe and working. Mobile is perfect in every aspect. Alhumdulillah"
Redmi Note 12 Pro - 8GB Ram 256GB Rom - 5000mAh Battery,****090,it's worth its price. Quick delivery and good service by the dealer
Redmi Note 12 Pro - 8GB Ram 256GB Rom - 5000mAh Battery,ir M.,Genuine Products. Thanks #11.11
Redmi Note 12 Pro - 8GB Ram 256GB Rom - 5000mAh Battery,ir M.,Genuine Products. Thanks #11.11
Redmi Note 12 Pro - 8GB Ram 256GB Rom - 5000mAh Battery,ir M.,Genuine Products. Thanks #11.11
Redmi Note 12 Pro - 8GB Ram 256GB Rom - 5000mAh Battery,ir M.,Genuine Products. Thanks #11.11
Redmi Note 12 Pro - 8GB Ram 256GB Rom - 5000mAh Battery,ir M.,Genuine Products. Thanks #11.11
Redmi Note 12 Pro - 8GB Ram 256GB Rom - 5000mAh Battery,ir M.,Genuine Products. Thanks #11.11
"Xiaomi Redmi Note 12 Pro RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 108 MP + 08 MP + 02 MP Battery Type Li-Po 5000 mAh, non-removable",hif A.,"100 % Genuine Product , Too fast delivery by seller , Fast seller response perfectly packed by daraz I really enjoy the super fast and safe delivery by daraz Thanks Daraz Thanks sid sad communication seller"
"Xiaomi Redmi Note 12 Pro RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 108 MP + 08 MP + 02 MP Battery Type Li-Po 5000 mAh, non-removable",al F.,"waited for Redmi Note 12 Pro's release at Xiaomi official store, but found no confirmation. Opted for this seller, initially seeking grey, only white and blue were available. Seller was kind & arranged the grey variant. Grateful for their responsiveness and a quick 2-day delivery, increased trust in Daraz with upfront debit card payment. arrived properly sealed, PTA approved. Impressed by fast charging, phone responsiveness, clear call quality, and excellent camera results. Highly recommended 😇"
"Xiaomi Redmi Note 12 Pro RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 108 MP + 08 MP + 02 MP Battery Type Li-Po 5000 mAh, non-removable",*3,"Brand new packed phone. Delivery was a bit slow but reasonable, received in 3 days. Value for money. PTA verified phone."
"Xiaomi Redmi Note 12 Pro RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 108 MP + 08 MP + 02 MP Battery Type Li-Po 5000 mAh, non-removable",*3,"Brand new packed phone. Delivery was a bit slow but reasonable, received in 3 days. Value for money. PTA verified phone."
"Xiaomi Redmi Note 12 Pro RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 108 MP + 08 MP + 02 MP Battery Type Li-Po 5000 mAh, non-removable",der J.,Super Sonic fast Delivery from Seller. I just asked him that i need it fast and he keep his promise and delivered it on time. Other than that white colour is so much classic. Recommended Seller
"Xiaomi Redmi Note 12 Pro RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 108 MP + 08 MP + 02 MP Battery Type Li-Po 5000 mAh, non-removable",ammad N.,Very Good response from seller and received with in 2 days. Just waiting for Warranty check from website as guide from seller.
"Xiaomi Redmi Note 12 Pro RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 108 MP + 08 MP + 02 MP Battery Type Li-Po 5000 mAh, non-removable",ammad A.,Excellent Product and very fast delivery.
"Xiaomi Redmi Note 12 Pro RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 108 MP + 08 MP + 02 MP Battery Type Li-Po 5000 mAh, non-removable",nain,Bht he zabrdast service the just 2 days mah phone mil gya tha aur phone 100% geniun hai aur pta approved with 1 year officail warranty hai recommended seller...sorry k mene pics nai banae while opening nai to share kr deta
"Xiaomi Redmi Note 12 Pro RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 108 MP + 08 MP + 02 MP Battery Type Li-Po 5000 mAh, non-removable",eef J.,"What a wonderful and fast delivery and 100% original product, inshallah if I need any mobile again I will buy from this seller. Thank you so much for DARAZ and Seller"
"Xiaomi Redmi Note 12 Pro RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 108 MP + 08 MP + 02 MP Battery Type Li-Po 5000 mAh, non-removable",aib H.,Original sealed PTA approved phone received used Daraz voucher to get a discount and paid around 80k for this phone excellent screen quality and battery timings 66W original charger and cable included soft transparent cover also included overall satisfied with the phone
"Xiaomi Redmi Note 12 Pro RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 108 MP + 08 MP + 02 MP Battery Type Li-Po 5000 mAh, non-removable",M.,"👍👍👍Fast delivery, Seller is Recommended 👍👍👍"
"Xiaomi Redmi Note 12 Pro RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 108 MP + 08 MP + 02 MP Battery Type Li-Po 5000 mAh, non-removable",eed A.,Good value for money and fast delivery. Thank you for your service.
"Xiaomi Redmi Note 12 Pro RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 108 MP + 08 MP + 02 MP Battery Type Li-Po 5000 mAh, non-removable",****904,Excellent product original received and timely received thanks seller ❤️
"Xiaomi Redmi Note 12 Pro RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 108 MP + 08 MP + 02 MP Battery Type Li-Po 5000 mAh, non-removable",d M.,Fastest Delivery and genuine product. This seller is highly recommended.
